"nuts1","nuts2","nuts3","BNP_vote_share","Conservative_vote_share","Green_vote_share","LD_vote_share","Labour_vote_share","UKIP_vote_share","agriculture","agriculture_int","cancer_62_days","cancer_62_days_int","change_rel_inc_med","eu_15_imm_01","eu_15_imm_growth","eu_access_imm_01","eu_access_imm_01_int","eu_access_imm_growth","eu_access_imm_growth_int","eu_eco_dependence","fiscal_cuts","fiscal_cuts_int","immigrant_arrivals","immigrant_arrivals_int","immigrant_share","immigrant_share_int","import_shock","instrument_for_shock","leave_share","median_wage","median_wage_growth","other_imm_01","other_imm_growth","pub_empl_growth","pub_empl_growth_int","share_above_60","share_above_60_growth","share_commuters_london","share_council_rent","share_council_rent_growth","share_high_skill","share_home_own","share_home_own_growth","temporary_immigrants","unemployment"
11,"UKM3","UKM34",0.704225361347198,14.173150062561,4.57500267028809,4.79168701171875,35.8810234069824,9.29281997680664,NA,NA,0.596191227436066,0.0998033583164215,14.3115100860596,0.791009724140167,0.45823535323143,0.084967352449894,0.0142236696556211,1.7277272939682,0.289224296808243,7.9,91.7801818847656,15.3641471862793,2.18831191732992,0.366326868534088,14.0677966101695,2.35497140884399,0.16740158200264,1.17491602897644,33.4141585149263,9.03,-0.0362489186227322,3.86835074424744,126.585838317871,1.40652275085449,0.235454127192497,19.888916015625,-6.33528661727905,0.015013512223959,25.8461093902588,-100,27.6,47.5610809326172,-5.47744941711426,NA,9.8
11,"UKM3","UKM35",0.959906935691833,16.2440814971924,6.93750905990601,6.17152261734009,22.4430770874023,12.9926795959473,0.25,0.0999816656112671,0.596191227436066,0.238432765007019,-8.98168754577637,0.540445327758789,0.0866098329424858,0.0490789078176022,0.0196279641240835,0.48386025428772,0.193508610129356,7.9,-52.7272682189941,-21.0870399475098,0.450913657542225,0.180332392454147,4.95626822157434,1.98214375972748,0.399926662445068,3.05240511894226,32.6064705620578,9.98333333333333,1.88350713253021,1.77261459827423,41.6612396240234,1.17911183834076,0.471558272838593,20.9812469482422,13.503116607666,0.0074962517246604,19.7984981536865,-48.6115379333496,27.6,67.8501434326172,0.0716659799218178,NA,5.4
11,"UKM3","UKM36",0.492451399564743,29.8383922576904,6.29551696777344,7.80755043029785,11.3055744171143,10.1403369903564,0.525,0.204462319612503,0.798123121261597,0.310830682516098,38.2593765258789,0.30242908000946,0.0713246762752533,0.0314576104283333,0.0122512308880687,0.940925061702728,0.366445183753967,7.9,2.57863640785217,1.00425517559052,0.471403496774488,0.183589056134224,4.16666666666667,1.62271678447723,0.389452040195465,2.73286414146423,38.3351941606593,8.62,3.45018649101257,1.09198391437531,44.8944664001465,2.21226668357849,0.861571788787842,18.0275783538818,15.8793821334839,0.00443450547754765,31.9366016387939,-19.8679752349854,27.6,57.6734848022461,5.10660171508789,NA,7.8
11,"UKM3","UKM37",0.933887720108032,13.8078126907349,5.99087619781494,3.5458128452301,33.4678993225098,11.0155696868896,1.76,0.460246503353119,1.1155800819397,0.291728317737579,8.33142471313477,0.615538358688354,0.185553580522537,0.0499567352235317,0.0130638713017106,0.43266099691391,0.11314245313406,7.9,-52.0535125732422,-13.6121854782104,0.412863651779,0.107965372502804,3.6036036036036,0.942355692386627,0.26150369644165,2.00780701637268,41.0382726888434,10.24,-5.44289350509644,1.5388457775116,17.1594200134277,1.93580543994904,0.506220281124115,24.7679500579834,16.9267616271973,0.00599304819479585,18.708459854126,-15.6628313064575,27.6,70.4767379760742,-2.30379056930542,NA,6.4
11,"UKM3","UKM38",0.505392134189606,22.1576652526855,10.5057907104492,5.710533618927,22.4879627227783,8.75880432128906,0.655555555555556,0.239381551742554,0.798123121261597,0.291441261768341,-0.288699090480804,0.39574345946312,0.160812139511108,0.0400375910103321,0.0146200582385063,0.484090864658356,0.1767697930336,7.9,-47.2540283203125,-17.255199432373,0.349583113508503,0.127653166651726,3.51437699680511,1.28330385684967,0.365158289670944,2.52392888069153,36.9169454831726,9.61,0.837215304374695,1.25804054737091,69.042610168457,1.34033715724945,0.489435225725174,19.7230987548828,17.5194339752197,0.00331226736307144,23.8023338317871,-22.9519920349121,27.6,66.8882751464844,1.78360509872437,NA,5.6
11,"UKM5","UKM50",0.824040174484253,22.1251735687256,6.35576677322388,11.681266784668,16.3092365264893,10.7835750579834,2.47,0.311368882656097,0.596191227436066,0.075156033039093,19.640022277832,1.10456585884094,0.563786447048187,0.0731213986873627,0.00921770371496677,3.24422073364258,0.40896737575531,4.2,-238.675506591797,-30.0874996185303,2.11011185328162,0.266001284122467,10.7216494845361,1.35157406330109,0.126060277223587,0.86169159412384,42.3699599876885,9.235,6.54340028762817,3.15697646141052,92.9071350097656,-0.48321795463562,-0.0609145909547806,17.9918270111084,19.9499988555908,0.0199871454387903,19.7194137573242,-18.4001045227051,34.4,65.2386932373047,-1.20657050609589,NA,3.5
11,"UKM6","UKM61",0.796488225460052,13.1601572036743,8.61202812194824,5.16812229156494,31.194278717041,10.6847085952759,3.78,0.41802054643631,1.23671340942383,0.136764973402023,6.24754428863525,0.854897201061249,0.362828731536865,0.0631838887929916,0.00698734493926167,2.02427792549133,0.22385972738266,3.3,-145.208862304688,-16.058277130127,1.1580057486714,0.128060907125473,4.34782608695652,0.4808149933815,0.110587447881699,0.822271525859833,44.0476853657178,8.47,3.1618447303772,1.87206208705902,44.004093170166,1.22674524784088,0.135662630200386,20.0325679779053,29.0353050231934,0.00867528468370438,17.958740234375,-26.6237049102783,29.3,64.9157257080078,2.3567419052124,NA,4.7
11,"UKM6","UKM62",1.04312026500702,8.50988864898682,5.16626501083374,1.64502894878387,40.0572280883789,10.7455492019653,2.21,0.229386612772942,0.596191227436066,0.0618815794587135,18.7481441497803,1.35955834388733,0.362318843603134,0.0471589602530003,0.0048948572948575,1.33885431289673,0.13896618783474,3.3,-199.401153564453,-20.696813583374,0.525000419329408,0.0544923394918442,4.3010752688172,0.446429461240768,0.103794850409031,0.613077104091644,49.8731966906415,8.21,-0.894676148891449,2.00828170776367,13.3447885513306,-0.147070974111557,-0.0152652096003294,20.0096473693848,26.4463195800781,0.00434943381696939,18.2973480224609,-22.7587871551514,29.3,63.014274597168,4.23541641235352,NA,3.6
11,"UKM6","UKM63",0.711081922054291,18.9293651580811,6.97224950790405,18.867374420166,13.4740905761719,11.0491189956665,6.73,0.514485001564026,1.23671340942383,0.094542421400547,14.7887706756592,0.739272356033325,0.223424524068832,0.0438087284564972,0.00334902433678508,0.937506854534149,0.0716691315174103,3.3,-123.881416320801,-9.47030162811279,1.09040823353866,0.0833579078316689,3.52941176470588,0.26981121301651,0.0764465108513832,0.470429122447968,39.4323969114506,8.93,0.208743825554848,2.24738788604736,8.08966827392578,-0.814738392829895,-0.0622839070856571,25.4916839599609,18.0289325714111,0.033496830612421,15.6765642166138,-100,29.3,64.1458587646484,3.03620481491089,NA,4.2
11,"UKM6","UKM64",0.858592450618744,9.89983081817627,6.50448799133301,3.16118121147156,23.9625339508057,11.0186023712158,4.13,0.525289237499237,1.27125287055969,0.161688983440399,-1.30255794525146,0.381103307008743,0.32073050737381,0.00754659995436668,0.000959842116571963,0.437702804803848,0.0556708425283432,3.3,-177.013122558594,-22.514066696167,0.426953777612771,0.0543036870658398,0,0,0.127188682556152,0.712906122207642,44.7627994363551,8.5,16.5776081085205,1.42253410816193,21.7506637573242,1.14034307003021,0.145038738846779,24.8446769714355,18.3919734954834,0,16.4168529510498,-100,29.3,71.6807098388672,1.73535287380219,NA,8.2
11,"UKM6","UKM65",0.797101497650146,12.6855506896973,6.17039966583252,3.31137466430664,35.180061340332,10.4259986877441,9.18,1.28994703292847,-6.85284423828125,-0.962941825389862,6.28731489181519,0.493634730577469,0.530007779598236,0.0311769284307957,0.00438089156523347,0.53520393371582,0.0752053037285805,3.3,-205.950744628906,-28.9396018981934,0.448866611805192,0.0630734339356422,0,0,0.140517100691795,1.15674364566803,36.8388683886839,8.75,3.8765172958374,1.40296185016632,41.4814796447754,-0.732233703136444,-0.102891355752945,20.5114994049072,33.0212326049805,0,10.2733154296875,-24.2302856445312,29.3,70.9781799316406,-2.09526038169861,NA,2.5
11,"UKM6","UKM66",0.737358510494232,30.3828716278076,4.78203201293945,3.00805234909058,22.2935237884521,10.3014221191406,8.2,0.623807907104492,0.32632651925087,0.0248250085860491,3.59814167022705,0.541204333305359,0.281971991062164,0.0500272884964943,0.00380578287877142,1.57358551025391,0.11970916390419,3.3,-269.016662597656,-20.4652099609375,2.05896436144743,0.156633943319321,0,0,0.0760741382837296,0.531436443328857,43.4871543118966,9.37,7.92016744613647,1.89648902416229,19.9040775299072,-1.77680730819702,-0.135169088840485,17.8616142272949,28.9028549194336,0.00771545385941863,22.8844261169434,-18.4014205932617,29.3,62.5288124084473,3.44578218460083,NA,NA
